Antenna 1Antenna2,,u,v,w,Cos,Sin
30,11,-10.572763,-12.49581,-11.513601,-10.11912,-12.164682
30,12,-13.094596,-36.731682,5.874647,11.001479,-9.173226
30,13,-25.509762,-24.852016,14.145103,2.808353,-7.671979
30,14,-3.76593,-31.914532,-1.80264,-6.162055,0.107465
30,15,-25.142086,-5.576892,10.359527,8.839396,2.619447
30,16,-19.076178,-9.797465,4.414974,-3.638011,-9.944126
30,17,-30.980247,-7.381467,7.318384,19.902691,3.456861
30,18,-25.174648,-16.488031,1.414183,7.105999,3.026198
30,19,-18.267235,-34.124775,-6.862132,9.826598,-10.808287
30,20,-7.077838,-18.776134,1.711594,-3.889087,-2.831882
30,21,-14.702251,-37.272198,12.728239,1.925772,-17.142838
30,22,-16.164339,-17.724024,-1.885702,-9.087591,8.366098
30,23,-29.100815,-26.029724,-1.555473,14.926144,-2.311187
30,24,-11.465814,-42.11425,8.699419,-11.143866,-3.804159
30,25,-4.034709,-7.72158,17.232462,24.960934,7.644907
30,26,2.698694,-24.674202,8.271291,-7.587279,6.180669
30,27,-16.443256,-16.301617,4.894408,-1.520359,-7.791294
30,28,-34.75528,-20.702513,1.174505,-7.511248,14.577915
30,29,-31.012169,-29.709332,-5.865369,0.760851,-5.533176
31,0,6.345937,-4.096644,3.121231,-2.111535,2.317993
31,1,16.019543,-1.850889,29.039272,-14.301915,6.493989
31,2,8.241689,9.245013,7.777704,-4.465277,1.218276
31,3,17.070007,-4.584132,15.183251,-13.089222,0.576399
31,4,-7.201653,-4.079892,9.703281,3.168978,16.670065
31,5,-3.858269,-6.160397,10.408539,12.796719,13.377631
31,6,-4.103767,-26.588923,-8.160312,-1.308274,-2.234478
31,7,20.333946,15.977297,-0.604527,7.218211,13.341715
31,8,15.928768,-7.929447,-8.695325,-0.506323,9.956186
31,9,23.109188,1.546972,8.130476,2.227571,-4.239279
31,10,4.63822,8.978148,11.125235,10.529222,2.992083
31,11,13.948595,2.59587,-8.891606,-3.774382,2.609648
31,12,11.426763,-21.640003,8.496643,2.359733,-0.050481
31,13,-0.988403,-9.760335,16.767097,-6.54459,8.146891
31,14,20.755428,-16.822851,0.819355,19.337582,11.976324
31,15,-0.620728,9.514789,12.981522,-0.283754,12.74639
31,16,5.445181,5.294215,7.036969,1.665751,17.747101
31,17,-6.458888,7.710214,9.940379,2.518828,5.027028
31,18,-0.653289,-1.396351,4.036179,10.454761,-8.864306
31,19,6.254125,-19.033094,-4.240136,-3.425983,2.585764
31,20,17.44352,-3.684454,4.33359,0.963446,-1.658864
31,21,9.819107,-22.180517,15.350235,-5.385427,0.854009
31,22,8.35702,-2.632343,0.736294,15.357147,-1.545675
31,23,-4.579455,-10.938043,1.066523,-3.196654,-2.451115
31,24,13.055545,-27.022568,11.321415,-11.768095,8.645677
31,25,20.486649,7.370101,19.854458,17.474672,11.567699
31,26,27.220053,-9.582522,10.893287,-1.745306,-1.486164
31,27,8.078101,-1.209936,7.516404,5.516051,-10.709982
31,28,-10.233923,-5.610832,3.796501,2.497476,-1.699728
31,29,-6.490811,-14.617652,-3.243374,-8.210728,-3.762875
31,30,24.521358,15.091681,2.621995,3.161033,-6.985407
32,0,-6.595198,8.266327,-2.789504,4.989806,-7.134566
32,1,3.078408,10.512082,23.128538,-14.040872,-0.81059
32,2,-4.699445,21.607985,1.866969,10.746883,6.550486
32,3,4.128874,7.77884,9.272516,-0.8118,-5.160785
32,4,-20.142786,8.283079,3.792547,-2.782055,-2.36169
32,5,-16.799402,6.202574,4.497804,-4.52165,-5.062398
32,6,-17.044901,-14.225951,-14.071047,7.080076,7.675042
32,7,7.392811,28.340267,-6.515262,-6.499369,5.036301
32,8,2.987634,4.433524,-14.60606,-1.325857,-11.233615
32,9,10.168055,13.909944,2.219741,-2.160357,-8.052814
32,10,-8.302914,21.341118,5.214499,8.88984,-0.182167
32,11,1.007461,14.958841,-14.802341,-1.39997,-11.340574
32,12,-1.514372,-9.277032,2.585908,7.696239,-13.815653
32,13,-13.929537,2.602636,10.856363,-2.544794,-3.766181
32,14,7.814294,-4.45988,-5.091379,-4.576923,15.4161
32,15,-13.561861,21.87776,7.070787,10.185231,11.552515
32,16,-7.495953,17.657187,1.126235,-3.201011,-11.933911
32,17,-19.400023,20.073185,4.029644,4.887308,4.703546
32,18,-13.594423,10.966619,-1.874556,-10.624805,11.531265
32,19,-6.68701,-6.670123,-10.150871,2.437354,-0.04665
32,20,4.502387,8.678517,-1.577145,-0.559768,-0.658105
32,21,-3.122027,-9.817546,9.4395,5.210281,10.336185
32,22,-4.584114,9.730628,-5.174441,-2.87559,8.346317
32,23,-17.52059,1.424929,-4.844213,14.408327,-8.559497
32,24,0.114411,-14.659596,5.41068,-8.935707,-3.005863
32,25,7.545516,19.733072,13.943723,6.37893,11.358881
32,26,14.278919,2.780449,4.982552,-7.36708,-0.422164
32,27,-4.863033,11.153035,1.605669,-3.258589,-6.59351
32,28,-23.175056,6.752139,-2.114234,-4.597263,-8.933313
32,29,-19.431946,-2.254681,-9.154109,8.763452,-1.981579
32,30,11.580225,27.454651,-3.288739,15.061872,2.787466
32,31,-12.941133,12.362971,-5.910735,4.752773,3.246917
33,0,-27.475294,-9.24696,-6.47448,14.156521,-6.798635
33,1,-17.801687,-7.001204,19.443562,3.157742,5.127182
33,2,-25.57954,4.094698,-1.818007,8.034147,9.106945
33,3,-16.751223,-9.734447,5.587541,18.392738,-1.03685
33,4,-41.022881,-9.230206,0.107571,3.027339,2.587495
33,5,-37.679497,-11.310712,0.812828,18.550236,-9.937598
33,6,-37.924995,-31.739237,-17.756023,-3.907223,-23.228928
33,7,-13.487285,10.826982,-10.200237,-0.582915,11.852576
33,8,-17.892462,-13.079762,-18.291035,17.584379,20.911119
33,9,-10.712041,-3.603343,-1.465235,8.223139,-1.901998
33,10,-29.18301,3.827833,1.529524,17.650869,2.967871
33,11,-19.872635,-2.554444,-18.487316,11.218666,-6.674753
33,12,-22.394468,-26.790318,-1.099068,-0.803733,-0.362297
33,13,-34.809631,-14.91065,7.171388,8.059007,-5.379028
33,14,-13.065802,-21.973166,-8.776356,17.960714,-13.207366
33,15,-34.441956,4.364474,3.385811,7.019586,5.597466
33,16,-28.376049,0.1439,-2.558741,-7.607507,-5.137886
33,17,-40.280117,2.559899,0.344669,6.412648,7.431186
33,18,-34.474518,-6.546666,-5.559532,9.000172,6.515273
33,19,-27.567106,-24.183409,-13.835847,8.623511,-2.580037
33,20,-16.377708,-8.834768,-5.262121,10.970049,-2.213882
33,21,-24.002123,-27.330832,5.754524,-1.399086,-0.446995
33,22,-25.464211,-7.782658,-8.859417,-7.417603,4.056156
33,23,-38.400684,-16.088358,-8.529188,-8.250955,9.798743
33,24,-20.765684,-32.172882,1.725704,-2.352512,2.48995
33,25,-13.33458,2.219786,10.258747,5.832166,-2.827716
33,26,-6.601177,-14.732838,1.297576,5.437426,8.32822
33,27,-25.74313,-6.360251,-2.079307,-6.821209,9.28683
33,28,-44.055153,-10.761147,-5.79921,9.523487,-5.399299
33,29,-40.312042,-19.767967,-12.839085,-0.350557,-2.171001
33,30,-9.299871,9.941366,-6.973715,-3.49287,3.461714
33,31,-33.821228,-5.150315,-9.595711,-7.953978,-2.387417
33,32,-20.880096,-17.513287,-3.684976,0.46235,-4.038941
34,0,-8.315135,3.033478,12.715378,1.840402,-1.470212
34,1,1.35847,5.279233,38.633423,-6.074384,10.807573
34,2,-6.419383,16.375135,17.371851,15.50001,3.40241
34,3,2.408936,2.54599,24.777399,3.037349,6.507749
34,4,-21.862724,3.050231,19.29743,16.172499,2.423832
34,5,-18.519341,0.969725,20.002687,4.562393,-11.49123
34,6,-18.764839,-19.458801,1.433836,6.494264,7.140241
34,7,5.672873,23.107418,8.989621,3.507036,3.214195
34,8,1.267696,-0.799325,0.898823,-3.711488,2.821987
34,9,8.448117,8.677094,17.724623,15.737625,7.269504
34,10,-10.022852,16.108269,20.719383,8.603502,-8.299364
34,11,-0.712477,9.725992,0.702541,4.14068,-9.06658
34,12,-3.23431,-14.509881,18.09079,-19.685562,6.130337
34,13,-15.649475,-2.630213,26.361246,-2.679405,-1.799695
34,14,6.094357,-9.692729,10.413504,8.20243,-4.874718
34,15,-15.281799,16.644911,22.57567,-1.222979,-8.14613
34,16,-9.215891,12.424337,16.631117,-0.445788,-2.843617
34,17,-21.119961,14.840336,19.534527,-7.128566,-7.349232
34,18,-15.314361,5.733771,13.630326,-0.647174,5.440587
34,19,-8.406947,-11.902972,5.354012,-12.913576,-4.782208
34,20,2.782449,3.445668,13.927737,9.772617,16.801205
34,21,-4.841965,-15.050395,24.944382,-10.386262,6.847155
34,22,-6.304052,4.497779,10.330441,2.515771,9.482944
34,23,-19.240528,-3.80792,10.66067,-6.72338,6.951612
34,24,-1.605527,-19.892445,20.915562,7.099384,20.525759
34,25,5.825578,14.500223,29.448605,-15.965774,-16.155975
34,26,12.558981,-2.4524,20.487434,-8.652169,0.550398
34,27,-6.582971,5.920186,17.110552,7.21823,17.548595
34,28,-24.894995,1.51929,13.390648,-8.021991,-10.604594
34,29,-21.151882,-7.48753,6.350774,4.619842,-6.42379
34,30,9.860287,22.221802,12.216143,-10.697769,-19.841301
34,31,-14.661072,7.130122,9.594148,-5.791945,-12.386563
34,32,-1.719938,-5.232849,15.504883,2.159984,4.072805
34,33,19.160158,12.280437,19.189857,7.086511,4.015358
35,0,-19.10277,-10.370084,-9.655958,7.127264,-19.771389
35,1,-9.429163,-8.124329,16.262085,9.082848,-1.127916
35,2,-17.207016,2.971574,-4.999485,-9.003615,-7.154976
35,3,-8.378698,-10.857571,2.406062,-13.066696,-0.916402
35,4,-32.65036,-10.353331,-3.073907,-1.171924,-3.902158
35,5,-29.306974,-12.433836,-2.36865,11.003562,4.938629
35,6,-29.552473,-32.862362,-20.9375,-11.282745,4.311016
35,7,-5.11476,9.703857,-13.381716,-4.048366,-21.772856
35,8,-9.519938,-14.202887,-21.472515,9.902716,-5.401098
35,9,-2.339517,-4.726467,-4.646714,-0.728435,13.682169
35,10,-20.810486,2.704708,-1.651955,-5.974922,-6.230532
35,11,-11.500111,-3.677569,-21.668797,-0.442002,-6.990971
35,12,-14.021943,-27.913443,-4.280547,10.109844,-2.326547
35,13,-26.437109,-16.033775,3.989909,9.479328,14.719649
35,14,-4.693277,-23.096291,-11.957834,2.680988,-5.880566
35,15,-26.069433,3.241349,0.204333,-7.076349,-6.739446
35,16,-20.003525,-0.979224,-5.74022,2.35147,-26.143511
35,17,-31.907593,1.436774,-2.83681,6.840428,5.633175
35,18,-26.101994,-7.669791,-8.741011,-6.097205,21.101078
35,19,-19.194582,-25.306534,-17.017326,7.544136,5.916252
35,20,-8.005185,-9.957893,-8.4436,-2.947615,-0.595722
35,21,-15.629599,-28.453957,2.573045,5.507861,-8.980474
35,22,-17.091686,-8.905783,-12.040895,-12.188075,9.603258
35,23,-30.02816,-17.211483,-11.710667,10.894228,11.199201
35,24,-12.393161,-33.296005,-1.455774,3.530575,-9.61972
35,25,-4.962056,1.096662,7.077269,-1.935637,20.873384
35,26,1.771347,-15.855962,-1.883903,4.184077,-4.911264
35,27,-17.370605,-7.483376,-5.260786,11.15176,-8.879737
35,28,-35.682629,-11.884272,-8.980688,1.230573,5.088621
35,29,-31.939518,-20.89109,-16.020563,-2.144647,-2.394669
35,30,-0.927347,8.818241,-10.155193,11.124128,1.390285
35,31,-25.448706,-6.273439,-12.777189,8.738559,6.619156
35,32,-12.507572,-18.63641,-6.866454,9.457147,6.70138
35,33,8.372524,-1.123125,-3.181479,6.739231,4.250226
35,34,-10.787634,-13.403562,-22.371338,-3.987751,2.811188
36,0,9.96732,-6.103584,2.993794,11.982288,-10.899124
36,1,19.640926,-3.857829,28.911837,-0.749915,1.041777
36,2,11.863072,7.238073,7.650268,-12.02675,-9.460365
36,3,20.691391,-6.591071,15.055815,9.226169,8.831052
36,4,-3.580269,-6.086831,9.575846,7.038081,-0.017841
36,5,-0.236885,-8.167336,10.281103,22.459496,6.122355
36,6,-0.482384,-28.595861,-8.287748,2.016086,8.863533
36,7,23.95533,13.970357,-0.731963,4.877513,-13.622273
36,8,19.550152,-9.936387,-8.822762,-0.43113,0.712629
36,9,26.730572,-0.459968,8.003039,5.780058,2.543791
36,10,8.259604,6.971208,10.997799,10.654525,-2.91449
36,11,17.569979,0.588931,-9.019043,-2.635062,12.362986
36,12,15.048146,-23.646942,8.369206,6.085152,-5.617558
36,13,2.63298,-11.767275,16.639662,0.865446,0.1297
36,14,24.376812,-18.82979,0.691919,11.578058,0.803035
36,15,3.000656,7.507849,12.854086,10.309598,4.29332
36,16,9.066565,3.287276,6.909533,6.930048,7.618674
36,17,-2.837504,5.703274,9.812943,-4.433,11.751141
36,18,2.968095,-3.403291,3.908743,14.517399,-0.389846
36,19,9.875508,-21.040033,-4.367572,0.33881,21.852261
36,20,21.064903,-5.691393,4.206154,10.583759,-11.604494
36,21,13.440491,-24.187456,15.222798,-5.610116,7.20139
36,22,11.978404,-4.639283,0.608858,7.089868,-15.591509
36,23,-0.958072,-12.944983,0.939086,-9.888032,2.631317
36,24,16.676929,-29.029507,11.193979,-5.40651,1.942806
36,25,24.108032,5.363161,19.727022,15.179516,-5.25595
36,26,30.841436,-11.589462,10.76585,7.325734,-2.702528
36,27,11.699485,-3.216876,7.388968,-13.868408,-2.682047
36,28,-6.612539,-7.617772,3.669065,-2.157693,-0.435274
36,29,-2.869428,-16.624592,-3.37081,-3.686749,-10.657347
36,30,28.142742,13.084741,2.494559,5.479089,7.003836
36,31,3.621384,-2.006939,-0.127436,14.683355,4.77616
36,32,16.562517,-14.369911,5.783298,-3.404445,-10.26797
36,33,37.442612,3.143375,9.468275,-1.703744,1.793614
36,34,18.282455,-9.137062,-9.721584,-2.793089,-4.321885
36,35,29.070089,4.2665,12.649754,4.516515,-2.694322
37,0,14.628325,0.968096,-3.631169,17.289133,-1.96725
37,1,24.301931,3.213851,22.286873,7.559432,4.711394
37,2,16.524078,14.309753,1.025305,13.446669,12.497244
37,3,25.352396,0.480608,8.430852,3.520748,0.228812
37,4,1.080736,0.984848,2.950882,18.791733,-11.901269
37,5,4.42412,-1.095657,3.65614,3.05156,-9.89238
37,6,4.178621,-21.524181,-14.912711,4.94141,9.525148
37,7,28.616333,21.042038,-7.356926,-1.601636,-3.570997
37,8,24.211157,-2.864707,-15.447724,9.173376,5.444344
37,9,31.391579,6.611712,1.378076,9.261683,14.396772
37,10,12.920609,14.042888,4.372835,6.268787,-6.111596
37,11,22.230984,7.660611,-15.644006,-9.686625,11.510083
37,12,19.70915,-16.575264,1.744243,-5.467202,-2.648166
37,13,7.293985,-4.695595,10.014699,8.844268,-12.964509
37,14,29.037817,-11.758111,-5.933044,3.523004,-3.344074
37,15,7.661661,14.579529,6.229123,-1.625378,-5.239571
37,16,13.72757,10.358955,0.28457,-10.692465,6.436629
37,17,1.823501,12.774954,3.18798,-16.387489,0.835696
37,18,7.6291,3.668389,-2.716221,-4.511633,17.250912
37,19,14.536513,-13.968354,-10.992536,9.776889,2.532492
37,20,25.72591,1.380286,-2.41881,10.887362,-0.417035
37,21,18.101496,-17.115776,8.597836,5.249998,-1.536235
37,22,16.639408,2.432397,-6.016106,-1.257765,5.105302
37,23,3.702933,-5.873302,-5.685877,3.577561,3.633585
37,24,21.337934,-21.957829,4.569016,-0.390376,-15.937851
37,25,28.769039,12.434841,13.102058,-6.256444,-2.990638
37,26,35.502441,-4.517782,4.140887,-12.095436,-2.025342
37,27,16.360489,3.854804,0.764004,-8.136723,0.54316
37,28,-1.951534,-0.546092,-2.955899,-13.24152,-2.426115
37,29,1.791577,-9.552912,-9.995773,8.221748,5.004458
37,30,32.803749,20.156422,-4.130404,-0.166567,12.254047
37,31,8.282389,5.06474,-6.752399,-11.784413,1.346481
37,32,21.223522,-7.298231,-0.841665,-5.015538,-0.907854
37,33,42.103619,10.215055,2.843311,5.084867,-6.546219
37,34,22.94346,-2.065382,-16.346546,9.74104,-6.527185
37,35,33.731094,11.33818,6.02479,2.389645,16.772045
37,36,4.661005,7.07168,-6.624963,18.887161,7.102794
38,0,-4.33618,15.797542,-9.407961,9.23572,6.912898
38,1,5.337425,18.043297,16.510082,-1.402287,1.575634
38,2,-2.440428,29.139198,-4.751488,-14.699892,-10.972927
38,3,6.387891,15.310055,2.65406,2.612175,3.85857
38,4,-17.88377,15.814295,-2.82591,-4.271384,23.251762
38,5,-14.540385,13.733789,-2.120652,6.752287,-10.29587
38,6,-14.785884,-6.694736,-20.689503,7.193542,-8.023964
38,7,9.651829,35.871483,-13.133718,11.195389,-4.375443
38,8,5.246651,11.964739,-21.224516,6.613918,4.841788
38,9,12.427073,21.441158,-4.398716,-11.752263,3.613432
38,10,-6.043897,28.872334,-1.403957,26.443575,-7.579361
38,11,3.266478,22.490057,-21.420797,-3.072358,1.847754
38,12,0.744645,-1.745817,-4.032549,-0.019742,2.009966
38,13,-11.67052,10.133851,4.237907,3.745697,9.411573
38,14,10.073312,3.071335,-11.709836,12.070908,9.00533
38,15,-11.302844,29.408974,0.452331,4.069336,-1.952921
38,16,-5.236936,25.1884,-5.492222,-10.317169,4.628599
38,17,-17.141005,27.604401,-2.588812,7.01013,8.573883
38,18,-11.335405,18.497835,-8.493012,-3.894334,4.019238
38,19,-4.427992,0.861092,-16.769327,3.14388,7.623466
38,20,6.761404,16.209732,-8.195601,9.001969,6.625439
38,21,-0.86301,-2.286331,2.821043,1.842919,6.393585
38,22,-2.325097,17.261843,-11.792898,14.750071,-2.897157
38,23,-15.261572,8.956143,-11.462669,6.49838,3.133439
38,24,2.373428,-7.128382,-1.207777,15.471775,5.708464
38,25,9.804533,27.264286,7.325266,12.901434,-10.358611
38,26,16.537935,10.311664,-1.635905,5.911066,-8.42945
38,27,-2.604016,18.68425,-5.012788,2.731493,-1.898612
38,28,-20.91604,14.283354,-8.732691,17.703224,-4.265808
38,29,-17.172928,5.276534,-15.772566,-16.108402,-6.054365
38,30,13.839242,34.985867,-9.907196,-15.810553,-5.779391
38,31,-10.682117,19.894186,-12.529192,2.119346,-0.287419
38,32,2.259017,7.531215,-6.618457,3.624698,-4.658037
38,33,23.139112,25.0445,-2.933481,13.388984,-2.906591
38,34,3.978955,12.764064,-22.123339,11.196446,-0.77943
38,35,14.766589,26.167625,0.247998,-2.822812,-4.527052
38,36,-14.3035,21.901125,-12.401755,11.563437,-6.332341
38,37,-18.964506,14.829446,-5.776792,-6.655647,21.035236
39,0,-18.082146,27.194633,-10.424463,-7.662247,3.753568
39,1,-8.408539,29.440388,15.49358,18.047785,-9.097859
39,2,-16.186392,40.536289,-5.76799,6.879942,-14.050533
39,3,-7.358074,26.707146,1.637558,1.904367,-11.162901
39,4,-31.629734,27.211386,-3.842412,-7.181963,6.36302
39,5,-28.28635,25.13088,-3.137155,-8.891978,-7.97546
39,6,-28.531849,4.702354,-21.706005,12.678486,6.499424
39,7,-4.094136,47.268574,-14.150221,7.348458,16.149101
39,8,-8.499313,23.36183,-22.241018,-10.829005,3.46732
39,9,-1.318892,32.838249,-5.415218,-9.476145,-3.981477
39,10,-19.789862,40.269424,-2.420459,14.597176,-8.333419
39,11,-10.479486,33.887146,-22.4373,-0.603519,0.682902
39,12,-13.001319,9.651274,-5.049051,4.087184,11.220228
39,13,-25.416485,21.530941,3.221405,5.856101,-0.550766
39,14,-3.672653,14.468426,-12.726338,1.454751,-9.550238
39,15,-25.048809,40.806065,-0.564172,9.511111,-14.512495
39,16,-18.982901,36.585491,-6.508725,6.119847,5.138647
39,17,-30.886971,39.001492,-3.605314,16.333515,-0.535926
39,18,-25.081371,29.894926,-9.509515,3.730012,-9.862186
39,19,-18.173958,12.258183,-17.78583,7.699709,-5.31596
39,20,-6.984561,27.606823,-9.212104,2.279236,-8.861094
39,21,-14.608974,9.11076,1.804541,4.537295,-1.956787
39,22,-16.071062,28.658934,-12.809401,5.073149,-9.170881
39,23,-29.007538,20.353233,-12.479172,-10.218973,-4.354424
39,24,-11.372537,4.268709,-2.224279,3.93338,4.045591
39,25,-3.941432,38.661377,6.308764,4.408738,13.114915
39,26,2.791971,21.708755,-2.652407,-0.326357,4.154753
39,27,-16.349979,30.081341,-6.02929,10.048466,16.03665
39,28,-34.662003,25.680445,-9.749193,-7.986589,2.470708
39,29,-30.918892,16.673626,-16.789068,0.807266,2.378449
39,30,0.093277,46.382957,-10.923698,-11.19553,-3.491482
39,31,-24.428082,31.291277,-13.545694,-0.39991,2.72307
39,32,-11.486948,18.928307,-7.634959,-16.030935,3.260263
39,33,9.393148,36.441593,-3.949983,6.133983,9.909758
39,34,-9.76701,24.161156,-23.139841,12.551549,-8.009308
39,35,1.020624,37.564716,-0.768505,4.040867,11.051559
39,36,-28.049465,33.298218,-13.418258,-0.605756,-6.14535
39,37,-32.710472,26.226536,-6.793294,-12.920911,3.351802
39,38,-13.745965,11.397091,-1.016502,4.733374,3.785397
40,0,15.849032,-9.80722,-4.834167,-14.798316,-0.142809
40,1,25.522638,-7.561466,21.083876,-0.517527,11.576473
40,2,17.744785,3.534437,-0.177694,-9.515718,5.699741
40,3,26.573103,-10.294708,7.227853,6.500479,6.65319
40,4,2.301443,-9.790468,1.747884,6.945503,1.281118
40,5,5.644827,-11.870974,2.453141,7.984294,1.373783
40,6,5.399328,-32.2995,-16.115709,-3.689236,3.526185
40,7,29.83704,10.26672,-8.559925,-1.076742,-13.763083
40,8,25.431864,-13.640024,-16.650723,-4.016041,2.464074
40,9,32.612286,-4.163605,0.175077,2.500962,3.58302
40,10,14.141315,3.267571,3.169836,-4.087273,11.369426
40,11,23.451691,-3.114706,-16.847004,-4.617634,-4.870335
40,12,20.929857,-27.35058,0.541244,2.543033,4.61582
40,13,8.514692,-15.470911,8.8117,-0.768145,-4.002027
40,14,30.258524,-22.533428,-7.136043,-2.960225,-5.862115
40,15,8.882368,3.804212,5.026124,1.875021,1.405773
40,16,14.948277,-0.416361,-0.918429,4.918857,-3.973035
40,17,3.044208,1.999637,1.984981,29.73362,5.96399
40,18,8.849807,-7.106928,-3.919219,20.891088,-13.308091
40,19,15.75722,-24.743671,-12.195535,5.129729,-9.113805
40,20,26.946617,-9.39503,-3.621809,14.38352,9.571967
40,21,19.322203,-27.891094,7.394836,-17.322138,-4.113747
40,22,17.860115,-8.342919,-7.219105,-7.041975,-14.417864
40,23,4.92364,-16.648619,-6.888876,-9.633791,3.61784
40,24,22.558641,-32.733143,3.366017,-2.064855,1.618405
40,25,29.989746,1.659524,11.899059,10.930513,-5.071573
40,26,36.723148,-15.293098,2.937888,20.252132,-7.461176
40,27,17.581196,-6.920513,-0.438995,-6.282231,15.204517
40,28,-0.730827,-11.321409,-4.158897,7.385261,-7.680636
40,29,3.012284,-20.328228,-11.198772,12.867715,22.921431
40,30,34.024452,9.381104,-5.333403,4.171483,-14.964173
40,31,9.503096,-5.710577,-7.955399,-9.749525,1.085463
40,32,22.444229,-18.073547,-2.044663,-1.982179,8.174106
40,33,43.324326,-0.560262,1.640312,2.296634,16.082823
